Algo,Vers,Args,Dataset,Seed,Score,Train,Test,Dur,Model
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,808250046,pcor,0.293128236902664763,0.293128236902664763,902.297000000000025,(54)+(74*B2-110)/((-B2-181)+(-315*B2+144)/((241*B2+15)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,803110212,pcor,0.293099990011036482,0.293099990011036482,914.433999999999969,(13)+(-46*B2+109)/((-B2-182))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,97765226,pcor,0.290475058047806267,0.290475058047806267,904.77800000000002,(-B2+247)+(-72*B2+5)/((-31)+(B2+4)/((-23)+(-6*B2+16)/((16*B2+14)+(5*B2)/((27)+(-1)/(())))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,545569627,pcor,0.292987150362414739,0.292987150362414739,907.317000000000007,(3)+(14)/((-B2-2)+(B2+11)/((1)+(-B2-13)/((16*B2-25))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,762838704,pcor,0.293113956571194101,0.293113956571194101,910.150999999999954,(107)+(-19*B2-31)/((-B2-107)+(75*B2-22)/((-B2)))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,892528298,pcor,0.293135307263272749,0.293135307263272749,905.118000000000052,(42)+(12*B2+25)/((58)+(57*B2)/(()+(-126*B2)/((-B2)+(-54)/((1)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,529815240,pcor,0.293128833028350244,0.293128833028350244,903.427000000000021,(45)+(13)/((-5)+(3*B2)/((7)+(-7*B2)/((-11))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,573149506,pcor,0.293128216458920399,0.293128216458920399,905.615999999999985,(110)+(2*B2-32)/((-B2-182)+(-62*B2)/((143*B2-26)+(-48*B2)/((B2))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,982897,pcor,0.290507065132034059,0.290507065132034059,906.985000000000014,(7*B2)+(-39*B2+32177)/((5)+(17*B2+15)/((2351)+(2881)/((-2958)+(4)/((5*B2+8)))))
memetico,32dc3f2ce2f1-int,args__-d_0.00001-dd_adp-rnd-dc_5-dm_stale-ext-g_1000-f_10-ld_0.2-ls_cnm-mr_0.2-mt_900-o_pcor,pbf-ad-men-tr-h_ss,554427394,pcor,0.29149690917519866,0.29149690917519866,902.937999999999988,(18*B2+389)+(-B2+655)/(()+(1)/((7*B2+46)+(11*B2+92)/((102*B2-311))))
